Date,Open,High,Low,Close,Adj Close,Volume
2004-02-25,880.000000,880.000000,850.000000,850.000000,850.000000,0
2004-02-26,860.000000,860.000000,850.000000,850.000000,850.000000,0
2004-02-27,860.000000,890.000000,850.000000,880.000000,880.000000,0
2004-03-01,880.000000,880.000000,880.000000,880.000000,880.000000,0
2004-03-02,880.000000,880.000000,850.000000,860.000000,860.000000,0
2004-03-03,870.000000,870.000000,860.000000,860.000000,860.000000,0
2004-03-04,840.000000,860.000000,830.000000,840.000000,840.000000,0
2004-03-05,850.000000,850.000000,750.000000,750.000000,750.000000,0
2004-03-08,800.000000,810.000000,750.000000,760.000000,760.000000,0
2004-03-09,800.000000,810.000000,770.000000,780.000000,780.000000,200
2004-03-10,750.000000,770.000000,740.000000,760.000000,760.000000,0
2004-03-11,760.000000,760.000000,610.000000,630.000000,630.000000,0
2004-03-12,650.000000,700.000000,650.000000,700.000000,700.000000,0
2004-03-15,700.000000,740.000000,700.000000,728.000000,728.000000,0
2004-03-16,700.000000,740.000000,670.000000,700.000000,700.000000,0
2004-03-17,740.000000,740.000000,720.000000,730.000000,730.000000,0
2004-03-18,670.000000,720.000000,670.000000,720.000000,720.000000,0
2004-03-19,730.000000,730.000000,730.000000,730.000000,730.000000,0
2004-03-22,730.000000,730.000000,712.000000,720.000000,720.000000,0
2004-03-23,690.000000,700.000000,580.000000,614.000000,614.000000,100
2004-03-24,700.000000,730.000000,680.000000,680.000000,680.000000,0
2004-03-25,680.000000,680.000000,680.000000,680.000000,680.000000,0
2004-03-26,660.000000,720.000000,650.000000,710.000000,710.000000,0
2004-03-29,720.000000,720.000000,700.000000,700.000000,700.000000,0
2004-03-30,720.000000,720.000000,720.000000,720.000000,720.000000,0
2004-03-31,720.000000,720.000000,630.000000,630.000000,630.000000,0
2004-04-01,720.000000,720.000000,700.000000,700.000000,700.000000,0
2004-04-02,700.000000,700.000000,700.000000,700.000000,700.000000,0
2004-04-05,700.000000,700.000000,700.000000,700.000000,700.000000,0
2004-04-06,700.000000,700.000000,700.000000,700.000000,700.000000,0
2004-04-07,720.000000,720.000000,720.000000,720.000000,720.000000,0
2004-04-08,720.000000,720.000000,720.000000,720.000000,720.000000,0
2004-04-12,800.000000,800.000000,800.000000,800.000000,800.000000,0
2004-04-13,800.000000,800.000000,790.000000,790.000000,790.000000,0
2004-04-14,730.000000,750.000000,710.000000,750.000000,750.000000,0
2004-04-15,820.000000,820.000000,790.000000,790.000000,790.000000,0
2004-04-16,790.000000,790.000000,790.000000,790.000000,790.000000,0
2004-04-19,790.000000,790.000000,780.000000,780.000000,780.000000,0
2004-04-20,710.000000,720.000000,692.000000,692.000000,692.000000,0
